Date,Month,Year,Quarter,Time Of Day,Primary Keywords,Secondary Keywords,Long-Tail Keywords,Location,Social Media Source,Media Type,Device Type,Organic_Traffic,Keywords_Ranking,Clicks,Impressions,CTR (%),Average_Position,Backlinks,Domain_Authority,Bounce_Rate (%),Pages_per_Session,Organic_vs_Paid_Traffic_Split (%),Organic_Traffic_Growth_Rate (%),Conversion_Rate (%),Goal_Completions,Average_Session_Duration (sec),New_vs_Returning_Visitors (%),Exit_Rate (%),Top_Landing_Pages,Keyword_Difficulty,CPC_for_Paid_Keywords ($),Indexed_Pages,Mobile_vs_Desktop_Traffic_Split (%),Organic_Revenue ($),Page_Load_Time (sec),Core_Web_Vitals_LCP (sec),Core_Web_Vitals_FID (ms),Core_Web_Vitals_CLS,Social_Shares,Referral_Traffic,Technical_SEO_Errors,Bounce_Rate_by_Device_Mobile (%),Time_to_First_Byte_TTFB (ms)
5/18/23 8:00,May,2023,Q2,Morning,vegan leather handbags,eco-friendly sportswear,biodegradable outdoor clothing,Mexico,YouTube,Video,Laptop,5528,97,1696,3007,6.43,37.48,940,60,76.44,8.29,81.71,16.3,10.33,249,320,46.97,16.06,Blog Post,32.62,1.32,2761,76.45,7160.14,2.55,4.61,948.44,0.25,442,1195,14,48.32,206
5/18/23 9:00,May,2023,Q2,Morning,eco-friendly clothing,sustainable activewear,sustainable fashion for athletes,Mexico,YouTube,Blog post,Mobile,4450,23,719,41975,2.6,49.66,314,87,66.19,2.85,81.78,12.03,8.89,65,173,57.27,43.18,Category Page,12.01,1.95,3197,83.59,4230.07,4.2,1.51,126.68,0.19,411,2745,2,36.68,1196
5/18/23 10:00,May,2023,Q2,Morning,eco-friendly accessories,green fashion trends,carbon-neutral activewear,Canada,Pinterest,Video,Mobile,9644,86,635,18555,4.19,12.07,961,64,65.81,6.8,94.06,21.07,7.65,72,200,41.29,49.87,Category Page,62.8,0.96,4956,78.46,3641.1,1.38,1.54,361.87,0.19,12,781,15,27.66,134
5/18/23 11:00,May,2023,Q2,Morning,eco-friendly clothing,ethical fashion brands,carbon-neutral activewear,Canada,Pinterest,Image gallery,Mobile,3311,71,273,23662,7.87,7.67,530,55,49.1,9.23,97.18,45.08,4.32,371,516,42.44,26.1,Category Page,31.87,8.95,1753,72.78,3594.82,3.78,1.21,419.91,0.92,405,1970,11,58.49,808
5/18/23 12:00,May,2023,Q2,Afternoon,recycled fabric dresses,ethical fashion brands,where to buy recycled polyester running shorts,United States,Snapchat,Video,Laptop,4133,45,1837,49959,4.24,34.27,511,35,74.83,8.71,84.32,27.77,3.74,217,57,71.59,14.87,Product Page,21.79,7.96,1729,77.82,6136.73,6.1,3.97,100.31,0.29,176,146,8,15.97,977
5/18/23 13:00,May,2023,Q2,Afternoon,eco-friendly accessories,green fashion trends,carbon-neutral activewear,United Kingdom,Instagram,Blog post,Laptop,9402,41,1080,36214,2.99,14.02,803,62,15.23,9.07,52.68,7.13,4.13,225,245,78.66,25.08,Category Page,31.96,2.51,3358,59.87,8740.36,9.65,3.35,242.32,0.49,115,302,1,25.37,1226
5/18/23 14:00,May,2023,Q2,Afternoon,vegan leather handbags,athleisure for eco-conscious consumers,biodegradable outdoor clothing,Canada,Instagram,Product page,Desktop,8196,42,2319,7963,7.79,2.19,637,44,29.42,6.61,80.9,28.66,11.06,411,211,77.25,11.81,Homepage,24.07,8.18,1236,61.28,3003.83,8.17,2.55,745.55,0.7,139,1988,12,55.55,612
5/18/23 15:00,May,2023,Q2,Afternoon,recycled fabric dresses,green fashion trends,best organic cotton t-shirts in the US,United States,Twitter,Image gallery,Laptop,8047,10,1296,39513,1.94,44.04,626,75,26.2,9.35,88.09,1.03,4.41,474,396,43.94,19.92,Blog Post,70.03,5.01,3054,60.87,2425.24,6.71,4.47,237.69,0.83,228,2076,9,59.15,134
5/18/23 16:00,May,2023,Q2,Afternoon,vegan leather handbags,sustainable activewear,biodegradable outdoor clothing,Canada,Snapchat,Product page,Laptop,5253,64,2642,48844,1.61,40.99,706,80,54.64,8.25,60.9,45.35,12.99,488,233,73.69,29.73,Product Page,88.32,2.68,4439,63.78,2494.29,2.48,2.1,958.28,0.36,107,2736,17,69.89,768
5/18/23 17:00,May,2023,Q2,Afternoon,organic cotton apparel,eco-friendly sportswear,best organic cotton t-shirts in the US,Germany,TikTok,Blog post,Desktop,3747,7,650,36654,8.67,5.91,543,53,64.31,9.7,94.93,4.15,10.29,270,355,42.13,45.23,Category Page,43.86,4.32,3129,60.02,7923.49,5.37,2.12,409.51,0.5,97,3241,8,53.62,806
5/18/23 18:00,May,2023,Q2,Evening,eco-friendly accessories,eco-friendly hiking gear,eco-friendly clothing for hikers,Mexico,Snapchat,Infographic,Laptop,6731,67,197,49942,2.28,5.69,636,67,52.91,6.38,94.15,10.2,14.3,431,115,48.59,43.77,Homepage,62.22,1.34,729,75.39,5469.98,4.43,4.18,728.45,0.18,231,2751,18,19.63,754
5/18/23 19:00,May,2023,Q2,Evening,organic cotton apparel,eco-friendly sportswear,where to buy recycled polyester running shorts,Australia,YouTube,Product page,Tablet,209,76,269,39369,5.68,4.09,737,17,77.7,6.87,81.35,29.43,4.49,228,483,68.72,22.73,Homepage,12.12,0.81,4568,74.61,1007.3,3,1.09,685.43,0.57,473,669,7,44.82,839
5/18/23 20:00,May,2023,Q2,Evening,recycled fabric dresses,eco-friendly sportswear,best organic cotton t-shirts in the US,United States,YouTube,Video,Desktop,5335,64,790,35431,3.39,15.04,955,62,46.85,8.06,58.3,0.62,6.35,70,181,62.04,17.25,Category Page,74.18,5.18,2043,59.92,2250.54,3.94,1.06,422.18,0.42,236,1740,12,44.07,411
5/18/23 21:00,May,2023,Q2,Evening,sustainable outdoor gear,sustainable activewear,best organic cotton t-shirts in the US,United Kingdom,YouTube,Shorts,Laptop,4937,71,902,32809,1.57,16.8,981,44,50.88,4.98,80.58,31.5,4.95,476,589,46.5,11.64,Blog Post,41.91,2.76,2576,51.91,7835.89,6.57,4.16,392.17,0.9,179,2422,0,11.37,1498
5/18/23 22:00,May,2023,Q2,Evening,eco-friendly accessories,ethical fashion brands,eco-friendly clothing for hikers,United Kingdom,Twitter,Blog post,Mobile,1361,79,2233,13947,8.45,18.99,481,41,68.37,6.93,64.97,39.54,13.63,58,572,69.03,35.02,Homepage,37.78,2.57,1067,84.3,8921.9,9.65,2.46,655.66,0.12,322,4474,2,46.99,507
5/18/23 23:00,May,2023,Q2,Evening,eco-friendly clothing,eco-friendly sportswear,best organic cotton t-shirts in the US,United States,Instagram,Product page,Tablet,1133,60,1862,45296,4.42,18.86,123,14,57.21,4.44,58.97,-8.23,12.43,373,519,58.82,15.5,Homepage,26.77,7.66,914,72.58,2435.69,5.33,2.56,108.08,0.54,261,2861,15,38.66,1291
5/19/23 0:00,May,2023,Q2,Night,vegan leather handbags,ethical fashion brands,where to buy recycled polyester running shorts,Australia,Instagram,Blog post,Mobile,6100,94,1598,21673,3.45,19.23,459,67,12.72,9.13,62.81,33.89,3.16,445,147,74.17,28.67,Category Page,57.83,5.17,2267,51.47,555.79,3.78,1.23,241.89,0.85,77,4246,0,45.18,1427
5/19/23 1:00,May,2023,Q2,Night,eco-friendly clothing,sustainable activewear,sustainable fashion for athletes,Australia,Instagram,Image gallery,Desktop,5256,40,2986,40227,3.7,15.25,853,77,21.05,8.69,83.14,42.9,0.82,439,230,44.08,27.71,Blog Post,22,4.11,2803,62.49,6062.38,7.31,4.23,684.54,0.17,463,2295,1,40.61,682
5/19/23 2:00,May,2023,Q2,Night,organic cotton apparel,eco-friendly sportswear,best organic cotton t-shirts in the US,Canada,YouTube,Product page,Desktop,6209,26,65,37895,8.82,31.67,905,13,39.77,2.44,59.13,45.91,10.65,191,380,51.04,26.05,Homepage,18.17,5.38,3032,69.64,1833.07,5.67,4.16,278.69,0.29,192,954,8,27.69,594
5/19/23 3:00,May,2023,Q2,Night,sustainable outdoor gear,athleisure for eco-conscious consumers,best organic cotton t-shirts in the US,United Kingdom,Twitter,Video,Tablet,7158,48,2216,45492,3.15,3.79,258,45,20.8,9.34,68.08,35.53,12.63,241,546,71.13,45.6,Homepage,28.02,0.75,982,86.21,6705.75,6.92,2.12,392.16,0.16,484,4614,15,66.27,1360
5/19/23 4:00,May,2023,Q2,Night,vegan leather handbags,eco-friendly hiking gear,eco-friendly clothing for hikers,United States,TikTok,Video,Mobile,4089,56,1697,43830,2.88,19.47,570,85,30.71,1.07,87.72,31.68,8.85,497,100,58.96,18.48,Product Page,53.03,7.57,2053,63.94,8563.82,8.35,1.2,316.72,0.5,200,3909,0,22.23,1112
5/19/23 5:00,May,2023,Q2,Night,eco-friendly accessories,ethical fashion brands,where to buy recycled polyester running shorts,United Kingdom,Facebook,Video,Tablet,5463,56,978,28833,0.7,21.83,839,76,12.15,4.35,80.23,33.57,1.95,315,595,43.35,36.14,Blog Post,77.6,3.96,3795,61.6,410.61,8.96,1.41,195.86,0.36,283,3546,18,30.71,1231
5/19/23 6:00,May,2023,Q2,Morning,recycled fabric dresses,ethical fashion brands,sustainable fashion for athletes,Mexico,Facebook,Shorts,Tablet,7340,23,2494,23296,1.49,43.34,851,36,68.59,3.19,72.89,46.02,6.79,487,433,54.62,37.03,Blog Post,74.74,3.93,3883,80.8,8950.78,8.5,3.88,108.97,0.84,95,404,17,68.7,197
5/19/23 7:00,May,2023,Q2,Morning,recycled fabric dresses,athleisure for eco-conscious consumers,carbon-neutral activewear,United States,Pinterest,Video,Mobile,9425,85,1434,23303,9.54,32.57,252,46,18.79,5.57,53.09,6.81,3.83,369,347,66.34,24.46,Blog Post,31.79,2.35,4645,54.2,5031.82,2.31,4.64,377.41,0.85,335,312,0,67.92,1391
5/19/23 8:00,May,2023,Q2,Morning,sustainable outdoor gear,ethical fashion brands,carbon-neutral activewear,United States,Twitter,Infographic,Tablet,9731,12,1096,8025,1.94,25.21,893,18,18.6,2.2,79.08,42.76,8.49,37,491,58.43,13.48,Product Page,56.97,5.78,582,57.15,9021.59,4.98,3.41,660.64,0.72,247,1407,3,47.47,1396
5/19/23 9:00,May,2023,Q2,Morning,organic cotton apparel,ethical fashion brands,best organic cotton t-shirts in the US,Mexico,Snapchat,Product page,Mobile,2654,49,113,14303,8.65,9.11,53,65,12.35,4.22,98.37,20.73,1.11,277,174,71.53,48.14,Product Page,85.1,4.05,3031,87.77,9022.4,3.05,4.55,581.45,0.74,7,1243,13,41.04,119
5/19/23 10:00,May,2023,Q2,Morning,recycled fabric dresses,ethical fashion brands,biodegradable outdoor clothing,Australia,Facebook,Blog post,Laptop,3598,33,936,31454,0.76,49.96,118,13,67.43,4.13,73.75,-0.82,11.32,275,311,55.43,32.5,Category Page,42.39,9.94,772,58.32,4394.81,3.3,4.53,235.64,0.79,101,3026,6,35.92,871
5/19/23 11:00,May,2023,Q2,Morning,sustainable outdoor gear,sustainable activewear,where to buy recycled polyester running shorts,United Kingdom,YouTube,Blog post,Laptop,9025,62,893,18190,6.11,26.46,913,68,63.72,4.93,86.72,20.46,1.03,84,248,69.73,34.91,Product Page,35.82,3.5,866,80.71,4466.19,1.25,3.44,781.68,0.2,485,2203,6,29.65,701
5/19/23 12:00,May,2023,Q2,Afternoon,recycled fabric dresses,ethical fashion brands,eco-friendly clothing for hikers,Germany,Instagram,Product page,Laptop,6175,37,1429,40509,7.06,37.85,233,25,75.95,2.85,51.53,42.41,12.92,210,80,64.2,25.67,Product Page,72.03,9.94,2524,74.1,636.27,5.33,1.11,279.46,0.34,333,730,11,47.95,157
5/19/23 13:00,May,2023,Q2,Afternoon,eco-friendly accessories,sustainable activewear,where to buy recycled polyester running shorts,Australia,YouTube,Shorts,Mobile,5986,76,2256,10057,3.89,9.33,380,36,43.94,5.87,57.57,40.92,3.31,229,585,79.71,34.83,Homepage,18.79,3.44,2207,64.73,3591.96,2.32,4.76,726.91,0.67,429,4286,5,22.95,515
5/19/23 14:00,May,2023,Q2,Afternoon,eco-friendly accessories,athleisure for eco-conscious consumers,sustainable fashion for athletes,Canada,TikTok,Infographic,Desktop,7278,24,445,24647,1.99,8.31,270,66,28.33,4.58,99.13,-9.13,8.08,362,518,48.99,19.73,Product Page,80.49,9.53,4278,79.08,2461.91,6.35,4.86,434.54,0.24,446,444,14,65.63,732
5/19/23 15:00,May,2023,Q2,Afternoon,recycled fabric dresses,green fashion trends,best organic cotton t-shirts in the US,Mexico,Twitter,Blog post,Tablet,3509,24,1497,13094,9.46,36.92,533,50,40.19,7.77,97.71,49.1,8.25,432,238,66.21,45.55,Homepage,63.31,7.03,4738,64.01,9148.5,9.93,1.59,635.4,1,304,2419,17,15.72,199
5/19/23 16:00,May,2023,Q2,Afternoon,organic cotton apparel,eco-friendly sportswear,where to buy recycled polyester running shorts,Mexico,Instagram,Product page,Desktop,8185,82,1758,37329,2.32,44.23,755,11,36.22,5.19,52.21,47.66,5.64,119,431,77.34,35.78,Homepage,64.13,7.55,3292,59.29,1677.15,9.82,4.81,385.87,0.6,219,991,5,52.83,140
5/19/23 17:00,May,2023,Q2,Afternoon,eco-friendly clothing,sustainable activewear,eco-friendly clothing for hikers,Germany,Twitter,Video,Desktop,4917,10,2621,2519,4.78,4.8,739,21,64.8,7.03,95.34,12.99,7.83,91,201,78.04,35.63,Blog Post,79.28,5.48,3904,69.79,5433.62,3.44,2.03,930.58,0.81,238,4648,2,34.98,185
5/19/23 18:00,May,2023,Q2,Evening,recycled fabric dresses,green fashion trends,biodegradable outdoor clothing,Mexico,Pinterest,Product page,Laptop,6593,20,2649,8861,6.5,49.94,188,34,21.84,9.07,65.76,48.19,14.46,437,347,42.47,13.71,Blog Post,73.65,7.82,4125,63.75,1386.37,2.48,3.55,115.28,0.67,321,4826,13,27.56,566
5/19/23 19:00,May,2023,Q2,Evening,vegan leather handbags,eco-friendly hiking gear,sustainable fashion for athletes,Mexico,Twitter,Video,Tablet,9441,61,2927,27597,9.54,30.01,930,14,50.36,2.23,84.7,11.79,11.19,442,94,44.87,14.86,Blog Post,57.73,2.22,905,78.22,4365.63,5.04,4.74,220.02,0.9,421,1039,3,53.01,1036
5/19/23 20:00,May,2023,Q2,Evening,sustainable outdoor gear,eco-friendly hiking gear,biodegradable outdoor clothing,United Kingdom,YouTube,Product page,Tablet,9846,29,791,16676,3.72,27.15,879,73,61.07,9.67,56.37,7.82,11.76,366,384,54.57,10.84,Product Page,14,3.17,2060,61.3,6223.57,5.95,2.04,452.85,0.22,473,2253,19,59.41,732
5/19/23 21:00,May,2023,Q2,Evening,vegan leather handbags,green fashion trends,sustainable fashion for athletes,United Kingdom,YouTube,Video,Laptop,6070,81,828,18517,2.41,1.38,555,24,44.57,9.72,81.03,-6.81,1.98,231,359,41.73,30.71,Homepage,41.68,1.39,1189,56.29,7669.43,2.7,4.81,737.88,0.5,435,3943,2,44.06,123
5/19/23 22:00,May,2023,Q2,Evening,eco-friendly clothing,green fashion trends,carbon-neutral activewear,United Kingdom,Facebook,Product page,Tablet,1693,67,708,28264,9.34,12.89,366,31,45.69,1.49,63.07,-9.04,4.25,356,39,78.19,17.74,Homepage,31.26,8.31,1276,56.26,2585.55,8.96,2.56,933.42,0.14,471,2101,3,14.14,1222
5/19/23 23:00,May,2023,Q2,Evening,sustainable outdoor gear,athleisure for eco-conscious consumers,carbon-neutral activewear,Australia,Snapchat,Infographic,Mobile,3104,47,2324,18167,4.8,8.62,868,14,17.11,6.17,94.21,2,14.56,496,60,75.12,15.36,Blog Post,46.3,8.71,1028,82.9,7831.34,5.03,4.52,816.57,0.75,334,2953,11,52.44,1380
5/20/23 0:00,May,2023,Q2,Night,recycled fabric dresses,ethical fashion brands,carbon-neutral activewear,United States,Snapchat,Blog post,Tablet,5733,30,2989,2318,6.3,36.93,907,37,62.94,2.73,86.09,26.71,10.16,112,204,41.69,19.33,Category Page,78.82,2.16,1818,72.99,4753.21,2.53,4.75,966.38,0.34,76,1553,18,61.4,1474
5/20/23 1:00,May,2023,Q2,Night,organic cotton apparel,eco-friendly hiking gear,sustainable fashion for athletes,United Kingdom,Instagram,Video,Laptop,8196,70,1682,1773,7.81,12.33,891,44,11.5,1.03,94.34,47.4,9.05,438,143,52.41,43.08,Blog Post,26.92,4.44,4519,70,1267.66,1.85,4.29,400.27,0.96,182,129,9,47.31,1063
5/20/23 2:00,May,2023,Q2,Night,sustainable outdoor gear,ethical fashion brands,sustainable fashion for athletes,Germany,Facebook,Product page,Laptop,7968,98,1453,44346,5.3,1.2,796,15,35,6.22,80.9,27.87,13.18,281,61,54.55,39.52,Homepage,81.73,9.29,4913,85.75,2982.04,1.47,4.96,660.04,0.84,299,3055,15,44.71,153
5/20/23 3:00,May,2023,Q2,Night,eco-friendly clothing,eco-friendly hiking gear,sustainable fashion for athletes,Canada,Instagram,Video,Laptop,4773,28,1401,8827,6.16,14.09,215,73,66.29,8.33,61.94,6.4,6.08,367,200,48.69,38.73,Homepage,26.2,3.04,4650,65.5,3959.82,5.15,2.56,836.41,0.59,239,3832,19,43.13,724
5/20/23 4:00,May,2023,Q2,Night,eco-friendly clothing,sustainable activewear,carbon-neutral activewear,United States,Instagram,Product page,Tablet,8083,95,2790,4161,4.81,11.67,516,56,10.43,7.39,65.4,20.79,1.7,214,81,61.12,32.61,Blog Post,37.33,2.42,3248,61.58,4022.95,2.64,2.02,953.23,0.25,470,865,13,26.86,454
5/20/23 5:00,May,2023,Q2,Night,eco-friendly clothing,eco-friendly hiking gear,sustainable fashion for athletes,Mexico,TikTok,Product page,Desktop,748,18,1064,43650,5.62,24.21,149,30,54.79,4.58,75.9,21.75,11.24,473,187,55.38,14.63,Blog Post,62.35,3.85,3806,62.49,3520.6,8.21,2.91,139.53,0.56,381,973,18,58.31,614
5/20/23 6:00,May,2023,Q2,Morning,eco-friendly clothing,green fashion trends,eco-friendly clothing for hikers,Australia,Twitter,Shorts,Tablet,6758,74,179,20581,7.67,23.28,399,28,72.98,2.08,93.67,25.07,3.15,348,182,69.33,44.42,Homepage,59.87,0.6,3119,51.35,2131.21,6.02,1.08,628.35,0.93,152,4894,13,34.38,634
5/20/23 7:00,May,2023,Q2,Morning,vegan leather handbags,athleisure for eco-conscious consumers,where to buy recycled polyester running shorts,Germany,Pinterest,Video,Mobile,7589,67,228,39263,8.79,15.03,220,48,68.33,1.12,82.29,10.8,8.72,121,322,67.29,40.65,Category Page,10.69,3.66,2948,76.79,9514.54,4.58,3.12,734.97,0.88,202,2292,13,13.78,638
5/20/23 8:00,May,2023,Q2,Morning,vegan leather handbags,eco-friendly sportswear,carbon-neutral activewear,United Kingdom,TikTok,Product page,Desktop,6615,34,2628,34509,6.42,6.88,846,80,27.94,4.57,83.96,26.9,1,171,506,58.97,35.5,Product Page,58.67,8.26,2916,65.34,8389.97,8.06,1.47,422.78,0.58,191,1019,19,58.69,754
5/20/23 9:00,May,2023,Q2,Morning,recycled fabric dresses,sustainable activewear,best organic cotton t-shirts in the US,Canada,Facebook,Blog post,Mobile,3881,46,143,43255,7.82,12.67,708,78,71.26,8.51,94.14,-3.52,1.54,196,251,60.83,24.95,Homepage,71.75,6.48,934,69.25,7436.22,5.59,4.71,886.64,0.96,155,765,4,34.02,282
5/20/23 10:00,May,2023,Q2,Morning,eco-friendly accessories,sustainable activewear,carbon-neutral activewear,Germany,Pinterest,Image gallery,Desktop,421,59,115,43015,5.46,32.41,983,80,11.8,3.4,69.13,47.88,7.87,44,326,79.75,40.15,Blog Post,79.7,9.65,532,70.77,6403.92,4.47,2.01,737.03,0.75,121,4354,15,46.28,1360
5/20/23 11:00,May,2023,Q2,Morning,sustainable outdoor gear,ethical fashion brands,sustainable fashion for athletes,Australia,Twitter,Image gallery,Laptop,8373,38,1718,20213,8.49,49.8,799,25,25.06,3.28,74.98,-7.04,12.91,266,508,72.44,30.16,Blog Post,82.2,3.76,887,88.26,8624.03,6.43,4.32,528.8,0.24,101,3874,16,31.46,360
5/20/23 12:00,May,2023,Q2,Afternoon,vegan leather handbags,ethical fashion brands,best organic cotton t-shirts in the US,United Kingdom,Pinterest,Infographic,Laptop,1283,41,2321,6267,5.32,28.43,547,13,41.62,3.81,94.84,34.41,6.09,451,264,68.05,18.55,Homepage,52.72,5.57,3541,73.48,1359.35,1.19,1.49,507.43,0.31,144,336,12,39.47,951
5/20/23 13:00,May,2023,Q2,Afternoon,eco-friendly accessories,athleisure for eco-conscious consumers,where to buy recycled polyester running shorts,United States,TikTok,Blog post,Desktop,497,22,477,30179,9.91,39.14,62,82,11.31,3.9,67.97,14.8,7.73,127,49,47.12,22.45,Blog Post,72.93,5.77,4721,71.45,9908.3,9.2,3.45,964.97,0.19,431,1778,7,27.31,554
5/20/23 14:00,May,2023,Q2,Afternoon,organic cotton apparel,ethical fashion brands,sustainable fashion for athletes,Germany,Snapchat,Infographic,Mobile,7326,74,1064,34834,3.87,21.07,885,15,75.05,1.61,91.24,34.07,10.19,125,188,58.34,49.41,Blog Post,63.94,9.2,1350,67.78,4528.83,8.74,3.02,905.43,0.55,90,3644,19,52.81,1262
5/20/23 15:00,May,2023,Q2,Afternoon,sustainable outdoor gear,ethical fashion brands,where to buy recycled polyester running shorts,Canada,Instagram,Video,Tablet,3293,55,1124,27105,4.51,42.83,567,65,31.02,8.28,53.91,38.86,9.69,181,214,73.79,33.83,Blog Post,78.34,3.05,3760,60.17,6890.09,4.17,4.84,120.56,0.92,280,107,15,13.98,399
5/20/23 16:00,May,2023,Q2,Afternoon,organic cotton apparel,green fashion trends,best organic cotton t-shirts in the US,Germany,Twitter,Image gallery,Laptop,3382,86,1962,23605,6.94,22.6,538,24,35.49,3.71,53.37,-2.93,12.35,249,508,67.22,34.1,Product Page,17.29,3.7,3755,79.08,3712.08,5.45,3.46,543.49,0.41,26,4654,3,23.87,352
5/20/23 17:00,May,2023,Q2,Afternoon,organic cotton apparel,eco-friendly sportswear,where to buy recycled polyester running shorts,Australia,Instagram,Video,Laptop,4067,89,210,20785,7.67,27.78,683,56,20.82,1.25,96.14,19.19,11.08,101,367,66.79,23.52,Homepage,37.54,1.42,1774,86.4,5863.2,2.46,4.31,262.59,0.54,53,218,10,15.11,465
5/20/23 18:00,May,2023,Q2,Evening,eco-friendly accessories,eco-friendly hiking gear,eco-friendly clothing for hikers,Canada,Snapchat,Blog post,Tablet,7141,27,2876,27782,6.18,13.55,870,10,12.68,1.76,86.76,28.94,5.21,264,178,72.89,47.78,Product Page,30.92,5.21,721,63.31,8411.63,5.51,1.37,982.99,0.52,427,1364,1,28.39,140
5/20/23 19:00,May,2023,Q2,Evening,sustainable outdoor gear,eco-friendly hiking gear,carbon-neutral activewear,Mexico,Pinterest,Infographic,Desktop,7079,26,432,38813,8.34,49.6,813,39,66.58,9.27,97.73,22.48,5.88,13,89,46.84,43.42,Homepage,26.8,4.97,1337,63.86,9841.87,9.86,4.12,902.61,0.36,315,3230,16,31.36,717
5/20/23 20:00,May,2023,Q2,Evening,sustainable outdoor gear,green fashion trends,where to buy recycled polyester running shorts,United States,Instagram,Video,Mobile,513,24,674,46914,2.06,33.22,318,76,65.33,3.48,63.11,16.58,8.92,31,218,56.13,47.75,Product Page,18.65,2.68,1261,78.98,8471.42,9.83,2.58,620.36,0.2,43,1298,17,68.32,100
5/20/23 21:00,May,2023,Q2,Evening,eco-friendly clothing,eco-friendly hiking gear,carbon-neutral activewear,United States,Facebook,Shorts,Laptop,5940,67,2414,43013,2.05,25.25,248,15,58.08,9.11,92.05,0.78,14.87,338,316,53.24,34.08,Category Page,51.05,7.78,2980,64.72,1395.45,1.94,1.25,243.57,0.43,385,3899,12,16.32,1495
5/20/23 22:00,May,2023,Q2,Evening,sustainable outdoor gear,green fashion trends,eco-friendly clothing for hikers,United Kingdom,Twitter,Infographic,Desktop,1733,10,2728,7988,4.53,32.12,448,20,18.01,9,61.06,30.04,8.43,31,554,79.45,16.58,Product Page,56.58,9.48,4567,55.79,5902.26,1.16,4.87,794.32,0.32,361,3278,9,34.61,1086
5/20/23 23:00,May,2023,Q2,Evening,recycled fabric dresses,ethical fashion brands,best organic cotton t-shirts in the US,Germany,Snapchat,Video,Mobile,583,71,2930,43299,9.41,33.71,713,10,55.77,7.47,62.17,42.3,2.79,495,101,47.86,22.06,Product Page,36.47,4.92,4171,55.57,5799.52,5.8,1.94,705.34,0.53,269,3735,10,62.38,637
5/21/23 0:00,May,2023,Q2,Night,recycled fabric dresses,athleisure for eco-conscious consumers,best organic cotton t-shirts in the US,Mexico,YouTube,Video,Tablet,2554,32,118,38304,2.61,28.32,613,87,58.57,1.7,68.89,22.16,14.65,158,476,42.69,23.6,Blog Post,16.86,5.04,3110,56.66,8446.14,7.91,1.83,324.33,0.18,14,4854,19,19.04,961
5/21/23 1:00,May,2023,Q2,Night,vegan leather handbags,eco-friendly sportswear,best organic cotton t-shirts in the US,Germany,Snapchat,Video,Desktop,4801,91,1859,41266,7.79,23.16,128,23,45.88,7.1,61.57,42.67,4.08,418,123,61.81,19.97,Blog Post,55.6,0.89,1892,69.98,9902.55,3.02,3.97,358.12,0.85,24,3309,14,12.82,303
5/21/23 2:00,May,2023,Q2,Night,eco-friendly clothing,sustainable activewear,carbon-neutral activewear,Canada,Twitter,Shorts,Desktop,7688,34,261,34834,4.05,13.43,745,77,65.65,8.32,50.29,11.45,10.53,469,369,60.47,34.14,Category Page,68.54,2.76,1884,88.58,9726.25,5.99,1.44,363.75,0.36,424,672,0,56.18,743
